X	HN23_1	HN25_1	HN26_1	HN28_1	HN_0	HN10_0	HN12_0	HN13_0	HN16_0	HN17_0	HN18_0	HN20_0	HN22_0	HN24_0	HN24_1	HN25_0	HN26_0	HN5_0	HN5_1	HN6_0	HN6_1	HN7_0	HN8_0
26	0.009019629	59.60485914	48.64431443	76.55762337	27.73893044	138.0285102	1.885202758	83.90662393	75.59427743	31.25598142	36.87672946	72.53844105	97.20817979	86.96259285	47.89380566	51.95659159	52.02921729	99.96857462	79.21620652	83.35466697	97.29744224	0	135.4672208
27	0	0	0.00145252	0.012264378	0	0	0.010273765	55.83300423	0.005385923	0	3.496020898	0	0	0	0	0	0.036792445	15.51850264	10.82731485	0	0.020510914	0	226.2956363
28	0	5.683345029	0.019441462	0.074063706	20.54608696	259.4440301	0	41.02144656	0	8.091095485	0.004481949	0.694419446	1.240317936	0	0	3.917948712	0	0.074044745	0	0.779629103	0.694304602	0	61.10469771
29	0.053922241	0.23425278	1.25570354	9.15178891	0.531846649	5.065724996	0.156985102	3.75262616	5.904026317	2.196732131	3.590216113	0.048360081	3.52369823	4.750569928	0.200610671	1.505057727	0.04924532	16.52908668	52.38500874	7.673269497	31.40842819	0.015714297	26.4346045
30	0	0.051228373	3.832622826	0.7432402	0.079511082	0.036896684	0	21.03433174	0.020315804	1.272685866	2.932570239	0.147095361	0	0.008108088	71.71781561	0.037286854	42.44383313	1.765431432	2.838467334	0	0.050803239	0	26.15215041
31	0	5.021274148	2.580524395	8.338908516	0	0	0.001986303	0	0.63592989	0.001498931	2.715875209	0	0	0	0	0.967424876	0	1.748211206	8.161938	4.092601065	21.90650997	0	0.004950473
32	23.70995293	2.416536024	0.167563182	2.500432114	8.005643052	3.638769966	16.76297277	2.863625058	7.756195096	12.11718658	3.221977493	0	0	0	0.076325731	0	0	12.00453794	10.04220808	1.81463745	7.362421677	0	3.583367066
33	63.13490316	17.05099441	4.064721995	1.858506352	17.5784615	21.70222117	5.330449558	178.9079182	29.98494962	14.45081093	11.91465408	0.021446644	0.511740443	0	24.20265506	20.96591297	0.905089611	59.09658989	42.39140079	2.866608719	5.773900902	0	19.22518535
34	0	125.5013714	189.6317455	166.5560868	42.3125406	44.39805426	0.008150466	138.2950067	102.6708647	87.4825224	100.6586994	10.45532277	192.9015727	319.4131043	68.04012218	117.7958645	328.6657543	101.5515903	67.4700763	65.96878014	54.02364871	56.18060106	211.6018699
35	0	795.5040598	43.54922951	287.1567427	58.7248652	318.107336	23.00243234	286.8939695	282.8209959	270.5705623	233.7688429	3.893453663	36.22136886	280.5663946	239.5772387	714.8914148	186.507262	369.0311462	267.7786344	269.3458988	50.01467463	39.22116045	426.2438727
