	Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells
HOXC-AS1	0	0	0	0	0	0
HOXC-AS2	0	0	0	0	0	0
HOXC-AS3	0	0	0	0	0	0
HOXC10	0	0	0	0	0	0
HOXC11	0	0	0	0	0	0
HOXC12	0	0	0	0	0	0
HOXC13	0	0	0	0	0	0
HOXC13-AS	0	0	0	0	0	0
HOXC4	5.22684119409893	0.179676791601143	2.8061478945446	0	0	4.3551438899413
HOXC5	0	0	0.103332107543747	0	0	0.186236606535496
HOXC6	0	0	0	0	0	0
HOXC8	0	0	0	0	0	0
HOXC9	0	0	0	0	0	0
HOXD-AS2	0	0	0	0	0	0
HOXD1	0	0	0	0	0	0
HOXD10	0	0	0	0	0	0
HOXD11	0	0	0	0	0	0
HOXD12	0	0	0	0	0	0
HOXD13	0	0	0	0	0	0
HOXD3	0	0	0	0	0	0
HOXD4	0	0	0	0	0	0
HOXD8	0	0	0	0	0	0
HOXD9	0	0	0	0	0	0
HP	0	0	0	15.6230985013647	8.18398997904739	0.108633094710924
HP1BP3	153.257313824191	168.554757952821	140.438283368218	116.476716728567	96.0479014544332	231.100644061525
HPCA	0	0	0.118835056108904	0	0	0.217287866374072
HPCAL1	40.8225068079057	48.3073307948695	41.0225743432653	62.6369194317799	73.7723103644008	48.3655915406126
HPCAL4	0	5.78110673077854	3.88055298325806	0.0684220899177792	0	0.150039775886418
HPD	0.0711733771995938	0.0256667940811292	0	0.291876827232082	0.934594881244563	0
HPDL	0.731958643647902	0.554559421542509	0.868104197718446	0.3126466166884	0.159331937875868	1.02418546670087
HPGD	0.49823499603881	4.86694620128034	5.49798650142162	0.593939280350036	0.817845447049972	8.13719793043986
HPGDS	0	0.092407683984919	0	0	0	0.481041267736409
HPN	0	0.0821628062166758	0.0413291566326936	0	0.329623002525738	0
HPN-AS1	0	0	0	0	0	0
HPR	0	0	0	0	0	0
HPRT1	15.4188838382536	20.0660765463885	17.1473025555152	23.2370313481348	4.39747138702131	18.6748768394705
HPRT1P1	0	0	0	0	0	0
HPRT1P2	0	0	0	0	0	0
HPS1	110.270937202261	74.8165535730408	82.2360199364966	91.0192839456636	61.5544374716612	112.513175317523
HPS3	32.9739859996655	14.7602481817436	17.4844670606201	17.69653974228	11.8736031503571	33.8914399213964
HPS4	35.5929692040624	24.6009260314165	22.9375417326523	14.6131376844562	4.40562012854942	27.9547823275451
HPS5	13.2069291931553	4.18457673139717	4.36056305082722	6.15875629811086	1.47635279245452	6.48174590318709
HPS6	7.61587779659324	9.82729250142029	10.6906534714492	4.79382817954835	9.20244881202665	16.3231498476136
HPSE	1.01656373927647	4.51819916278683	2.79533990372698	51.9700526401111	29.2717914124952	1.79502613862472
HPSE2	0	0	0.0310013297496014	0	0	0
HPX	0.376318405023341	0.595608947100093	0.54244867093922	0.270947677978065	0.308283206775537	0.765723855673931
HPYR1	0	0	0	0	0	0
HR	0.142303447136745	0	0	0.0416922615819008	0	0.0206926565348436
HRAS	45.3693722064133	31.61350145683	34.8187145284484	17.2994759078129	1.70128001303607	37.7722264224268
HRASLS	0	0	0	0	0	0
HRASLS2	0.976076551195103	0.138617435625984	0.315196477627838	0	0	0.931149742681333
HRASLS5	0	0	0.0878396326855777	0	0	0.212078991888142
HRC	0	0	0	0	0	0
HRCT1	0	0	0	0	0	0
HRG	0.0406639431798029	0.0256703678943088	0.0413387339434686	0.0521037574868766	0.0743404144655566	0.139678361599763
HRH1	0.0203290638766778	0.0359408210543977	0.0309978409646685	0.0521103066274151	0	0.0103451063608793
HRH2	0.0406683007555416	3.47591590224103	1.50870647308799	32.8576164871091	98.4845767912467	0.956985747438293
HRH3	0	0	0	0	0.0751768890089872	0
HRH4	0.122049212440002	0.369638296216852	0.165358349255283	0.0625281936462829	0.223147149469446	0.853603164903333
HRK	3.92521537144394	0	0	0	0	0
HRNR	0.0203336063998777	0.00513335881622583	0.0465033879217259	0	0	0.196582704230467
HRSP12	6.7940728258268	6.28936195023358	5.29072541630063	5.17979183986599	1.14700240724481	5.5305708026066
HS1BP3	17.3985565636298	13.0121869583893	13.5812841954539	36.9049023917013	35.2519058860183	26.2676034650099
HS1BP3-IT1	0.162670720771972	0.0410706168474723	0.0671633004410214	0.0521105818899999	0.0955911880006523	0.57947581900205
HS2ST1	8.34716873007492	6.36092317247028	6.36619335014707	7.17019434056178	4.33293286714381	8.28959488585612
HS3ST1	5.34758691840526	0.0205350408855376	0.0309993406965514	0.052105527010338	0.0235747727035058	0.0724395226177651
HS3ST2	0	0	0	0	0	0
HS3ST3A1	0.0203375540534792	0.24133068807782	0.103323852755903	0	0	0.248259291959061
HS3ST3B1	1.05734753279364	11.2450087054719	7.5854592455315	0.635806989123988	0.781882650925017	15.6557383248105
HS3ST4	0	0	0	0	0	0
HS3ST5	0	0	0	0	0	0
HS3ST6	0	0	0	0	0	0
HS6ST1	12.3613329631285	4.9502267719247	6.55262313746444	11.7239173848032	3.10224187163313	22.230463371581
HS6ST1P1	0	0	0	0	0	0
HS6ST2	0	0	0	0	0	0.0931320266730395
HS6ST2-AS1	0	0	0	0	0	0
HS6ST3	0	0	0	0	0	0
hsa-mir-1974.1	0	0	0	0	0	0
hsa-mir-1977.1	0	0	0	0	0	0
hsa-mir-1979.1	0	0	0	0	0	0
hsa-mir-220a.1	0	0	0	0	0	0
hsa-mir-220b.1	0	0	0	0	0	0
hsa-mir-220c.1	0	0	0	0	0	0
HSBP1	17.2726728606092	13.9031977960704	14.5027967566918	67.2560455028719	60.2919691289705	24.4031876742876
HSBP1L1	2.5413179829307	15.1582392178838	12.188421431704	7.79608724233083	1.56207849349644	9.61432414677187
HSBP1P2	0	0	0	0	0	0
HSCB	24.0472323609316	16.8355000071965	16.81021268312	20.2178036240572	11.6196399636348	33.9698972859151
HSD11B1	0	0.426215443730899	0	0	0	0
HSD11B1L	1.4333590591764	2.75211335113316	1.90699756397817	1.46952590715331	0.626653343559832	2.01827189938235
HSD11B2	0	0	0	0.0416966896045831	0.106260547366403	0
HSD17B1	4.95012705397105	3.30615811780596	2.63014543246393	1.8758786867682	2.80400818135247	4.6878761870568
HSD17B10	41.613838748108	42.1096706443646	48.4389379255116	68.5413216019337	3.73844219757752	59.2069969753224
HSD17B11	50.0700866409618	53.1627262115113	50.7689876858057	178.436793371471	446.421469206157	62.1205793960545
HSD17B12	14.4572572120914	10.3411871751804	9.46236429666778	18.7696511734764	10.7463973025273	18.1813597831978
HSD17B13	1.05743303267968	0.852393504683771	0.935217867788944	1.10484493192037	2.36322963802949	1.73828725278203
HSD17B14	0.681249681194238	0.89341227960015	0.873225343316029	0	0	0
HSD17B1P1	1.1285233533607	0.780424233939566	0.847460272989721	0.395983259095039	0.76489603662737	1.07634054547117
HSD17B2	0	0	0	0	0	0
HSD17B3	0.111825843744458	0.626402242893732	1.05399478240806	0.0637370353068701	0	1.01390866197847
HSD17B4	61.2202076673287	21.1336505850063	22.6509442884573	83.8674630917025	19.055709343759	45.3779644986915
HSD17B6	0.467681865192568	0.302939084460581	0.232534578330116	0	0	0.181056332936636
HSD17B7	24.4660283755817	17.9912877522225	19.3298306355717	8.29491819191075	7.88989446223104	31.0807486470494
HSD17B7P1	0	0	0	0	0	0
HSD17B7P2	15.0970528397111	8.79541547501055	9.04294592945514	4.55395841808225	4.28009149324927	14.4231766258424
HSD17B8	8.08237946793191	18.8024452912827	18.6001687159234	2.86549652800456	0.106330000814754	9.0000204938143
HSD3B1	0	0	0	0	0	0
HSD3B2	0	0	0	0	0	0
HSD3B7	0.721932341199092	0.554530575696256	0.516686329428006	1.58315075060597	1.09400522217414	0.770763551427394
HSD3BP1	0	0	0	0	0	0
HSD3BP2	0	0	0	0	0	0
HSD3BP3	0	0	0	0	0	0
HSD3BP4	0	0	0	0	0	0
HSD3BP5	0	0	0	0.0781579361164603	0	0
HSD52	0	0	0	0	0	0
HSDL1	10.5417967685527	8.70242260403117	8.2724729626409	6.05491953895735	6.12922289145602	8.92522653324892
HSDL2	10.8873976476509	7.32270870575777	6.33053186783784	12.9969529293938	95.1070864207525	10.2402062032613
HSF1	93.0833950787859	86.6244775796702	98.1316228750105	92.8815480288698	29.1348196043126	116.437423116766
HSF2	7.79827235948395	16.3186902268736	18.3016487311791	4.26229529811958	0.658443670980644	16.1238096061545
HSF2BP	0.354658578654317	0.33883390172555	0.382344567845068	0	0	0.284549899025722
HSF4	10.1700315914065	37.6640282820126	19.1651575214173	27.7272436153419	6.71187742031883	14.3601258373729
HSF5	1.84879948482361	0.918981928525392	0.821544282385601	0	0	0.558717026550219
HSFX1	0.304982309879216	0.251567064038519	0.134342645607299	0.062520261979822	0.446263988574261	0.258741841345546
HSFX2	0.0915025116798763	0	0.10851051536372	0	0.0690325764555643	0.310438446781365
HSFY1	0	0	0	0	0	0
HSFY1P1	0	0	0	0	0	0
HSFY2	0	0	0	0	0	0
HSFY3P	0	0	0	0	0	0
HSFY4P	0	0	0	0	0	0
HSFY5P	0	0	0	0	0	0
HSFY6P	0	0	0	0	0	0
HSFY7P	0	0	0	0	0	0
HSFY8P	0	0	0	0	0	0
HSH2D	150.376836900552	22.0431844898747	32.3895579320459	42.1777952514766	335.120838439609	278.434652825652
HSP90AA1	177.705291438355	246.10420397423	292.777528216668	229.941939024132	118.492449112375	373.886160608988
HSP90AA2P	0.0914919986662037	0.0462122342233534	0.0826660994369859	0.109415601072172	0	0.196586009888611
HSP90AA4P	0	0	0.0155019879673012	0	0	0
HSP90AA5P	0.0813324058708546	0.128350244844316	0.103341327563701	0	0	0.0362083994809183
HSP90AA6P	0	0	0	0	0	0
HSP90AB1	383.132707695907	345.702205265214	396.126120460518	203.021093595145	6.53216710327276	270.826912982329
HSP90AB2P	0	0	0	0	0	0
HSP90AB3P	0.0181140439571423	0	0.0413394998195785	0	0	0
HSP90AB4P	0	0	0	0.0937923289675423	0.15406363191261	0
HSP90AB6P	0	0	0	0	0	0.00517316413371089
HSP90AB7P	0	0	0	0	0	0
HSP90B1	170.711578540726	148.460083499814	186.863796606477	194.301505453782	33.6188261956369	283.853086803338
HSP90B2P	0.269370456273356	0.205376376441821	0.268716082221708	0.0990043110932454	0.106260506350312	0.274184883690912
HSP90B3P	0	0	0	0	0	0
HSPA12A	0	0	0	0	0	0
HSPA12B	0.193244586363337	0.205395389945699	0.248016125775798	0.646163406373004	0	0.20698218838482
HSPA13	10.9193548525395	8.57908104190579	15.3378002919166	8.07624204579804	5.4581504085959	15.5585888915077
HSPA14	22.2984844610683	28.0681710642108	35.5379934562853	19.6853909115602	14.0729828347656	44.0832289994488
HSPA1A	7.57441281670572	8.23934408885281	5.18695554360274	74.725737188087	514.062165435966	18.1381669838374
HSPA1B	3.95444449659305	0.985787212926535	1.05923951279496	3.46995165806469	27.1807780282738	2.35433418806712
HSPA1L	1.15888604784475	2.91151300205192	1.53961054318247	1.56304128741653	5.4377341055673	2.13653981680623
HSPA2	0.274515454636332	0.174553310974029	0.201508821160639	0.229274185571493	0.318723479962307	0.325898072458142
HSPA4	45.6273195623628	22.4504672442604	24.9857883839235	25.4977221124133	18.320177337938	31.3097679850443
HSPA4L	0	0	0.00516588143194099	0.0312659712761131	0	0
HSPA5	88.4512109544453	156.673930462304	369.652138590779	270.027615082262	151.155628628708	602.285330789055
HSPA6	3.01920312464817	0.107832954004696	0.434039561606069	28.3878146824592	416.958067536145	10.2583113983888
HSPA7	22.8638857970938	0.0616125042616863	1.37446282057119	66.2815735010466	23.069070729895	45.2766741210797
HSPA8	406.517210823036	720.89299162643	598.623699052291	346.318700380944	85.6408783618311	519.013602027644
HSPA8P1	0	0	0	0	0	0
HSPA8P11	0	0	0	0	0	0
HSPA8P13	0	0	0	0	0	0
HSPA8P15	0.467662787871653	0.297818689521355	0.372049954279519	0.333444287030987	0	0.755508289354653
HSPA8P16	0	0	0	0	0	0
HSPA8P17	0	0	0	0	0	0
HSPA8P18	0	0	0	0	0	0
HSPA8P19	0	0	0	0	0	0
HSPA8P20	0	0	0	0	0	0
HSPA8P3	0	0	0.124013123321602	0	0	0.351740730228588
HSPA8P4	0	0	0	0	0	0
HSPA8P6	0	0	0	0	0	0
HSPA8P7	0	0	0	0	0	0
HSPA8P8	0	0	0.113655180739907	0	0	0.0206912671574403
HSPA8P9	0	0	0	0	0	0
HSPA9	105.496483975598	125.451021749555	169.511978998183	99.5300085622933	9.77142959093158	215.84583072941
HSPA9P1	0	0	0	0	0	0
HSPB1	39.2641939581638	83.8513036861566	73.194542640314	19.2062390380417	0.212432809912261	30.6491762405354
HSPB11	31.568061633997	33.5029400263663	38.454917422861	22.722282562136	10.6097759814013	69.9467459753974
HSPB1P1	0	0	0	0	0	0
HSPB1P2	1.47935089857136	0.487778702145302	0.81644414412321	0.0625326982679999	0	0.191402633747226
HSPB2	0	0	0	0	0	0
HSPB2-C11orf52	0	0	0	0	0	0
HSPB3	0	0	0	0	0	0
HSPB6	0	0	0	0	0	0
HSPB7	0.020332156883633	0.0102673866736695	0	0	0	0.0620800302569537
HSPB8	0	0	0	0	0	0
HSPB9	0.386435740127189	0.189961911685463	0.24799425354816	0.265734940831211	1.22170006614484	0.351746230707758
HSPBAP1	19.8329970215004	8.78983931304679	8.71092412196264	18.9956466738576	51.223030451467	19.2436641600785
HSPBP1	11.8333153062744	14.0777481214006	17.3308786282498	11.7860463166893	0.0956970007332788	21.4267818410468
HSPD1	88.6202997798293	86.903404986575	85.1311105745142	54.0682677890037	26.1527673462127	87.1483622516509
HSPD1P1	0	0	0	0	0	0
HSPD1P10	0	0.0410748933220578	0.0413293147708309	0	0.0743786904814445	0.0827676996027755
HSPD1P11	0	0	0	0	0	1.21620577073635
HSPD1P14	0	0	0	0	0	0
HSPD1P15	0	0	0	0	0	0
HSPD1P16	0	0	0	0	0	0
HSPD1P18	0	0	0	0	0	0
HSPD1P2	0	0	0	0	0	0
HSPD1P21	0	0	0	0	0	0
HSPD1P3	0	0	0	0	0	0
HSPD1P5	0	0	0	0	0	0
HSPD1P6	0	0	0.0103328945215335	0	0.159309747349896	0.0258699149229095
HSPD1P7	0	0	0	0	0	0
HSPD1P8	0	0	0	0	0	0
HSPD1P9	0	0	0	0	0	0
HSPE1	71.4932719517767	78.4839021815723	83.3187425125853	35.6416950485958	5.18456118893741	88.2706098950365
HSPE1P1	0	0	0	0	0	0
HSPE1P10	0	0	0	0	0	0
HSPE1P11	0	0	0.232529819509517	0.7815571356952	0	0
HSPE1P12	0	0	0	0	0	0
HSPE1P13	0	0	0	0	0	0
HSPE1P16	0	0	0	0	0	0
HSPE1P18	0	4.49223207391359	4.572658747081	13.1973192178447	29.0119961837042	0.341428832824919
HSPE1P21	0	0	0	0	0	0
HSPE1P22	0	0	0	0	0	0
HSPE1P23	0	0	0	0	0	0
HSPE1P24	0	0	0	0	0	0
HSPE1P25	0	0	0	0	0	0
HSPE1P26	0	0	0	0	0	0
HSPE1P27	0	0	0	0	0	0
HSPE1P28	0	0	0	0	0	0
HSPE1P6	0	0	0	0	0	0
HSPE1P8	0	0	0	0	0	0
HSPE1P9	0	0	0	0	0	0
HSPG2	3.01978471832562	2.07948769844361	1.95303133297969	0.604316846913078	0.191184649959734	2.46767604362517
HSPH1	30.149885913838	30.736282758498	54.0500002129844	11.5679248174708	0.159361511955043	33.4224953743772
HTATIP2	26.5663633423517	28.6637223576024	23.6952764091142	46.9776763128485	94.5833633024687	32.2480440960832
HTATSF1	21.69246680382	34.7326651714501	29.1195958343672	23.8532829495001	4.7403040516529	42.5941623494216
HTATSF1P1	0	0	0	0	0	0
HTN1	1.08760491740226	1.32468668711367	1.57050637315948	0.719066932934599	1.30643342065455	3.4705601739914
HTN3	0	0.220804301628252	0.315225339143803	0.20844122650966	0.21244258383449	0.879306947179609
HTR1A	0	0	0	0	0	0
HTR1B	0	0	0	0	0	0
HTR1D	0	0	0	0	0	0
HTR1E	0	0	0	0	0	0
HTR1F	0.010164607274866	0	0	0.0342887137515646	0	0.0103456335787201
HTR2A	0	0	0	0	0	0
HTR2A-AS1	0	0	0	0	0	0
HTR2B	0.0305004095998165	0	0.051674102153428	0.0521128826359013	0.0530998042302737	0.082765613440512
HTR2C	0	0	0	0	0	0
HTR3A	4.02616177479862	0	0	0	0	0
HTR3B	0	0	0	0.0833688432165409	0.180563968708353	0.0155184503680802
HTR3C	0	0	0	0	0	0
HTR3D	0	0	0	0	0	0
HTR3E	0	0	0	0	0	0
HTR3E-AS1	0	0	0	0	0	0
HTR4	0	0	0	0	0	0
HTR5A	0	0	0	0	0	0
HTR5A-AS1	0	0	0	0	0	0
HTR5BP	0.162672777117999	0.138636373294699	0.108506210328327	0.125062340663353	0.0531128500126172	0.388010705533294
HTR6	0	1.01162997567825	0.485696117269104	0	0	0
HTR7	0.0792317797936762	0.246450518749232	0.154993643667445	1.55290326358754	0.0955707269987609	0.108611139640524
HTR7P1	0.203327520430949	0.600721630245876	0.330680524580474	1.64650337580629	0.361082013118418	0.191442886699549
HTRA1	0	0	0.124001719868741	2.76187493188389	0	0.0931108448740835
HTRA2	40.5771122412653	26.1947515102635	30.9958220002431	9.61966249859935	55.0396712052463	53.0120167506457
HTRA3	0	0	0	0.0625155358875598	0.138065104575765	0
HTRA4	0.823577650452442	0.272116151704425	0.278999471158647	0.3543266149793	0.605418058205824	0.641580728584244
HTT	30.9036279425267	15.4803071638137	19.3985511468882	18.9763338798775	2.27491745689534	65.3128738485984
HTT-AS	0	0	0	0	0	0
HULC	0	0	0	0	0	0
HUNK	0.0406606687981631	0.0616134431300967	0.0361676309186278	0.0104213656077138	0.0212427388844149	0.0413681777344408
HUNK-AS1	0	0	0	0	0	0
HUS1	25.3854120265683	25.6769553636952	33.1016230902866	24.4477750963992	3.67465586024728	37.2331520058754
HUS1B	1.08767289035086	1.59673003414147	1.93758037214354	0.468899671049693	0.254941680060563	1.96640438564591
HUWE1	59.550477791882	49.6202248576899	61.9055004795303	26.6669074127439	17.700319564259	105.578992958011
HVCN1	244.138692506814	5.70503877286537	4.88834956983664	77.9057174182342	92.2487629373895	15.7520706146688
HYAL1	0.264392745226794	0.195105779305377	0.19633514958406	0.573099305600912	0.754081195260869	0.646623081191417
HYAL2	1.95278739904004	1.18608321699069	1.20923812970021	11.4515661246437	11.9180289531149	3.43994651804447
HYAL3	1.62642675192653	1.79213922048899	1.43144871765793	2.66751676788788	0.75661901196142	0.972664327511804
HYAL4	0	0	0	0	0	0
HYALP1	0	0	0	0	0	0
HYDIN	0.00668532378031615	0.041072719131995	0.0155022856034402	0	0	0.124118180783181
HYI	11.6683703789838	20.4348999040563	11.6523552643176	6.14960858333037	2.56202193917566	18.2845629089997
HYI-AS1	0.254145661016352	0.17454401193048	0.175674755594623	0.0990074968688102	0	0.222471332064038
HYKK	0.050837320374745	2.69572086610942	0.997252490346186	0	0	0
HYLS1	4.77784957459939	1.90482696736253	2.08734410170339	1.16719355522593	0.488709335942205	5.75823352404195
HYMAI	0.0101672696319172	0	0	0.0416822131895817	0.0743533458979746	0.0206932769860687
HYOU1	28.3133679504757	35.8956336914647	54.3910503349405	33.6491101296108	5.26813658314706	113.35625900884
HYPK	12.3158783942438	12.410469017628	13.5963443538134	17.8608129148822	7.2906738058595	17.4451042015963
HYPM	0	0	0	0	0	0
IAH1	27.922176184057	33.8829372642219	32.9658222561427	33.9846872340291	6.86410840606254	45.0095909030225
IAPP	0.986244015270052	0.734212590961795	0.966259575341202	0.719066932934599	1.34874751958938	1.87815196452079
IARS	34.4818420362577	26.8217705691702	26.3053105011036	8.67023662206964	0.350805028399749	39.2851609992704
IARS2	25.9488920385927	25.6397362233307	21.5080558419069	31.5551071574607	4.15275700488732	29.5922837263648
IARS2P1	0.0254153541037912	0.030806247950447	0.0310021496852768	0.0312643708013057	0.0425031683147875	0.0982847754150811
IBA57	4.02580775443927	3.67638518059819	5.47229322002957	2.52715001018754	0.748769523591975	7.68580933093184
IBA57-AS1	1.07788927562174	0.662391716530933	0.84233579799446	0.588764814833531	0.366718362470523	0.651856928518784
IBSP	0	0	0	0	0	0
IBTK	16.3165558991155	14.8330104850843	14.6063323022305	17.1828989655042	0.340033751572489	21.7081212397658
ICA1	0.223644022640822	5.28286146672066	1.06440786796971	3.9916223329171	6.34258817581072	2.8140524100015
ICA1L	3.90430620478041	1.85856430061698	3.06361883878807	1.20887903934114	0.807281818571064	10.1076402143509
ICAM1	4.88027474909035	2.8337475291235	7.71870687972093	70.2285970132082	84.3082251469829	16.3906510473556
ICAM2	46.1096734822947	66.6307610581837	40.4109285580078	50.4847317350319	1.48692066671157	96.3909161830991
ICAM3	162.78049084868	198.719327756046	198.986304860299	256.281149339716	1785.10189579185	228.246444587693
ICAM4	0.244023007541464	0.374800941639023	0.33582524111357	3.68887337394824	0.83889860365579	0.268936056591662
ICAM5	0.0304991280646424	0.0308073005695977	0.118843517438839	0.656459204597408	0.127512656839683	0.201749028980735
ICE1	12.7631167183276	13.0886394752259	14.3567128906633	7.13311122794157	3.20207614411363	20.9854236783994
ICE2	9.47043160615145	8.78031786972932	7.55889796674288	4.67414752460442	0.265558617016602	8.11683567915024
ICE2P1	0	0	0	0	0	0
ICE2P2	0	0	0	0	0	0
ICK	8.18333810117555	6.79348374554242	7.1042095466673	5.00199904576673	1.74189399407941	10.3980467153864
ICMT	8.92545570182185	8.25728391054395	10.5731588763025	15.3500703657555	1.43786235942731	23.483090710586
ICOS	0	56.8969589565863	21.0855712437357	0	0	0.713795148003136
ICOSLG	91.6153352034089	4.65171128147136	2.68669800100031	11.5786132447153	0.562890388216982	0.889822286454012
ICT1	11.0108578261642	15.42267347541	10.7631193464835	15.9658205588876	0.712240512205551	14.999717470402
ID1	0.304995451620072	1.20137393231218	9.69772516904553	26.6791635451477	0.882356103533527	6.05767090041978
ID2	2.36243424958801	86.3795891851297	154.646656260677	371.10664587051	80.9768281150087	399.771751516403
ID2-AS1	0	0.159147292483854	0.831865972241428	1.23492546858423	0.48336218350379	0.946637953051738
ID3	28.7961189813141	8.89211466909171	5.66319771453069	2.68875945103442	3.41106936334937	0.31559872861007
ID4	0	0	0	0	0	0
IDE	9.80938634755686	11.6040803991394	12.2416613611549	11.8698150233697	0.701632564255576	12.4319651916729
IDH1	11.2431949563977	4.23596578171431	5.1559541002533	43.6037579191008	10.0097435619151	15.380237689117
IDH1-AS1	0	0	0	0.323058063375346	0	0.294892430838172
IDH2	28.6836619499842	35.6565695918966	44.7897298253393	44.716328540025	10.9003430147109	69.1588799662709
IDH3A	22.8549735934625	10.690459786573	11.2538126976286	22.8197723502908	0.233926001792459	11.9521184216649
IDH3B	131.865951990165	135.013737401927	159.438938012322	128.761266101222	44.3706073767279	235.329823797838
IDH3G	53.2735273731465	56.7994940522526	60.7479668961691	97.7325000953693	31.3209217580888	92.0743168097121
IDI1	157.684605665481	97.8860193304268	175.967346861625	61.7313160092355	148.581821342558	285.256724536601
IDI2	0	0	0	0	0	0
IDI2-AS1	1.59605970594151	1.1346888603881	1.83950201901046	0.27102848242979	0.860374836591127	2.57103132406805
IDNK	12.9063273197756	11.1825157626358	11.8697745090378	5.19033131900692	0.924180737204457	20.7755010506524
IDO1	0	0	0	0.656494414007737	1.88693480794216	0.186224316556693
IDO2	0.274508920873899	0.0821530082195648	0.0671653913560833	0.125052774451414	0.169929173801353	0.186207492231297
IDS	96.7801808953071	125.761062787355	202.599887207667	127.615047258472	511.42138841976	360.678387941565
IDSP1	0	0	0	0	0	0
IDUA	36.4454249417278	55.2721251993711	49.1501029869173	38.3922269534199	0.350595827958538	51.90909555982
IER2	172.503931081187	101.992962323584	153.534183421701	588.953274963719	1431.30019943692	490.431936556543
IER3	0.734062145811235	4.91869575023035	9.49090964348931	104.344968138815	62.9382823027912	13.1680719349555
IER3IP1	18.1187083099537	20.4490187537593	23.0808842576884	24.7824417618599	0.456720626732892	35.7118126781268
IER5	83.3170930110614	44.6287364236519	119.242831352851	69.8224413139393	60.5066322582907	174.353023398874
IER5L	0.262150434564871	1.29384202798408	4.97574562957121	5.36277203107487	5.76712801445989	3.25434966279783
IFFO1	45.9604217789723	50.8210392931452	52.4515110252187	83.0025277740321	39.9636029864532	108.815920767423
IFFO2	12.3236494148722	19.7111033482821	33.1603319752144	16.0195001222761	0.138074487794789	38.4715493821704
IFI16	110.845693345094	57.8142856826312	62.7479525855152	97.0544436733169	269.708434245973	153.350834905673
IFI27	0.172629741081651	0.759900996808495	0.527080099999667	0.729692068080204	0	0.439616457470761
IFI27L1	3.94440248844088	4.56927587173134	3.8496236245162	2.06333967347876	0	6.84940086773994
IFI27L2	46.8771598353554	44.0609064004341	53.7957199692773	85.1128306164721	10.1743361679679	77.8937372045393
IFI30	100.07375215414	3.91255505518795	7.75598001642266	3168.02880866292	702.752718828858	22.2426871772087
IFI35	26.5996479517863	23.0512907795101	25.8006524419854	67.7993285495197	62.1084932592788	54.2805280568896
IFI44	16.8211023380292	34.5458425848333	31.8510679951845	72.8714377149759	32.3823055641704	26.9664422441092
IFI44L	13.1473030587384	12.7068788078605	7.38743791987359	27.9818086646093	8.66507924788765	7.02086470191466
IFI6	19.7477649859283	46.8418961506884	50.301946825307	154.463757124392	242.144952640572	57.4326316358701
IFIH1	25.2849498498391	13.6684662559529	13.4984472580776	21.7448236287901	41.1853771303923	14.7255322375939
IFIT1	1.75899917936139	1.37092237090861	1.02315547742638	13.4430351471993	142.85205974654	2.00726255209049
IFIT1B	0	0	0	0	0.0796199165895375	0
IFIT1P1	0.132146100652173	0	0	0	0.0318637293335508	0
IFIT2	2.7244841930468	1.63278979896246	3.05396817439068	13.347066911994	336.805243466585	9.40435354697444
IFIT3	4.25006738134717	2.56203103505767	2.66069718212553	17.2796601252652	346.461199399347	10.0938570093367
IFIT5	12.8553647984051	11.6451429978318	11.4049475560023	5.49205967526518	27.2467312452582	16.1808576098322
IFIT6P	0	0	0	0	0	0
IFITM1	54.0858753095622	640.444735295569	589.329895366437	23.9093514659476	1730.32739310653	1207.56796286226
IFITM10	0.137238574627559	0.436427493738542	0.59410945512436	3.46506129730481	1.84893843071803	2.52533592154948
IFITM2	228.144610284368	473.124448659324	520.609599845424	517.942428593876	17349.4080597514	1381.367730001
IFITM3	14.0501238046313	35.8825289692469	45.2914040658218	249.397207928118	1678.13224258154	151.054931088789
IFITM4P	0.467674987170325	0.308059670064478	0.294522641757918	0	0	0.470786044933666
IFITM5	0.508395284473312	0.492954377049489	0.682151350180855	0.198005946546562	1.87981015886691	0.786296423658315
IFITM8P	0	0	0	0	0	0
IFITM9P	0	0	0	0	0	0
IFNA1	0	0	0	0	0	0
IFNA10	0	0	0	0	0	0
IFNA11P	0	0	0	0	0	0
IFNA12P	0	0	0	0	0	0
IFNA13	0	0	0	0	0	0
IFNA14	0	0	0	0	0	0
IFNA16	0	0	0	0	0	0
IFNA17	0	0	0	0	0	0
IFNA2	0	0	0	0	0	0
IFNA20P	0.25414963999231	0.513420226383274	0.485724591420083	0.182349826893716	0.132754908245928	0.434571414785024
IFNA21	0	0	0	0	0	0
IFNA22P	0	0	0	0	0	0
IFNA4	0	0	0	0	0	0
IFNA5	0	0	0	0	0	0.0827703759939898
IFNA6	0	0	0	0	0	0
IFNA7	0	0	0	0	0	0
IFNA8	0	0	0	0	0	0
IFNAR1	41.6545606124011	22.8933086441129	16.523110208262	39.782974604247	107.901208766514	18.5605741228783
IFNAR2	28.2004445951933	35.0337163496843	30.0651714631009	46.013878582141	110.573793293816	63.8907242658642
IFNB1	0	0	0	0	0	0
IFNE	0	0	0.0723280532610821	0	0	0
IFNG	0.0711722485246429	1.3965744069727	8.11728743850597	0	0	17.6814307951548
IFNGR1	35.709565406404	16.3884789755108	31.2716107918852	175.651682212569	385.674077506421	78.4548519982608
