	B cells naive	CAFs	T cells CD4 naive 	CD8_T cells	Endothelial	Macrophages M0	NK cells activated
NRBF2	52.0752013955968	37.4089606790717	23.0477179304967	45.6933262297489	15.53024095	40.5982887065132	30.3806209459198
NRBP1	96.1764102546901	247.483480138336	168.444837197203	202.574345859046	158.281500173041	93.6392940208552	177.938601002236
NRBP2	1.75473060917629	32.0707369624442	4.80091054074661	4.4924662666811	0.807305396917707	0.00439015614006109	0
NRCAM	0	0	0.0139395585060366	0.0308588282533556	2.80905194286311	0.00865883663929442	0
NRD1	52.7157896067767	49.0496883010832	63.1512662980693	97.2155800263024	72.22601144479	47.3021902552228	118.524097127084
NRDE2	0.0803157449704497	6.48009614342274	10.3847312570114	6.93331650370648	12.0295462234621	3.84778835583187	0.622270204644983
NREP	5.08196527693929	553.949647726384	5.99378056527582	2.45278760638606	53.9402516693735	17.5645927578309	28.2561505926327
NREP-AS1	0	0	0.159277506329374	0	0	0	0
NRF1	13.2549980258935	11.1815591663562	16.1334947197034	23.0384428756557	0	4.99170985706475	16.6349902175492
NRG1	2.9196364894654	11.1357543259617	0.265160948358366	1.8144318514873	0	10.4616682879067	0
NRG1-IT3	0	0	0	0	0	0	0
NRG2	0	0	0.0475757166749694	0.0599971404437618	0	0.424753402577796	0
NRG3	1.19287457308493	0	0.00757594744545079	0.150715924853042	0	0.0149997319977999	0
NRG4	0.74270422603904	7.86733278003627	0	1.34411254535932	0	0	0
NRGN	1.05556220995313	0	0.403464025539441	0.0287991083767768	0.960848924476783	1.39613214850693	0
NRIP1	6.07384938927955	2.12873548009793	1.2692879997865	4.66249955984263	3.30461913242186	7.48016788612147	14.1439399248728
NRIP2	6.18531781513152	0.127494171686473	8.31377542154536	9.63168196975403	0.0790885441202485	3.12957596779354	12.471860323619
NRIP3	11.4481004707352	2.75247682308979	14.7145901395256	18.7863885840192	4.43635797722848	14.4745775972853	15.3385038702085
NRK	0.00709581603618743	0	0	0.103452695038854	0	0	0
NRL	11.6785423738805	0	0	1.33579621362869	0	0.130240831737134	0
NRM	55.5991468218931	0	15.43060501009	18.5426413876541	0	22.4520678935786	4.2912643409894
NRN1	0	3.77740507406349	0.152122055222203	4.75957991105977	80.509002792918	0.233165803305875	0.735500907977206
NRN1L	0	0	0.222071257432226	1.381659424436	0	0.706293936849432	0
NRON	0.0811220348308813	0	0.428044639116562	2.88348906871106	0	0.101827766443228	0.0416142374682755
NRP1	0	205.219390692021	0.701952267140338	20.8488133554899	325.104426301622	121.035781884576	0
NRP2	8.14352928640573	66.6683393941681	0.211456428075787	1.69491173222782	44.5592399165936	22.1871679519696	0
NRSN1	2.18147665280761	2.97752071724708	3.10188489982192	2.82999314128221	2.12457270832705	1.68850022046956	1.46810470192194
NRSN2	11.0739127085503	65.7039868441565	3.084968660302	5.99051132737323	29.5642313432233	0	0
NRTN	0	0	0	0.210695251868338	0	0.0352436167532658	0
NRXN1	0	0	0.237090048586617	0.250798431724035	0	0.00963345564645791	0
NRXN2	0	0	0.150004581685126	0.435994933161236	0	0.02804864881158	0
NRXN3	1.52073308402679	1.30998863406429	1.92513442986796	2.90608583547955	0.651831502531997	0.791946818291134	1.05260508066513
NS3BP	18.5839388802509	0	1.84635948798795	5.13264092889297	0	3.74332449296721	0
NSA2	121.718659783331	90.5650709395334	87.7293534501137	80.4631415092493	15.3657750048143	38.4471943513421	37.1802708369394
NSD1	16.0531838513041	4.00873254998118	14.2395782601824	19.8652926132759	11.923277667265	5.40522694057326	20.7542836138948
NSDHL	23.5817743265258	3.17482939894624	24.8310598129396	11.7669993728442	0.674551434492387	10.7432570634466	16.0906473093586
NSF	52.5850797992732	44.342726938125	64.2950377645937	54.1358577635794	10.3483846313893	35.2721082573576	12.1593706116974
NSFL1C	41.5637033673781	47.2792038506532	22.2021968587993	26.4565906974357	34.6993964699441	24.1063315479679	18.1583748194572
NSFP1	17.9324068334488	36.5181162962014	17.6915913754077	86.1129781690729	7.12022177396357	9.1576132214891	77.1285386210053
NSG1	0.0141932182249405	2.15868486976773	11.7870313509646	4.45278290575927	15.5498327785046	0.522532107392073	0
NSL1	18.7253543190222	4.41629190449299	6.66341632127934	10.5799934740266	20.2770955215261	5.24315003760218	8.00392767200632
NSMAF	19.1394793734638	27.1800096402784	17.0441445972553	40.3398687729097	42.4137347591861	23.9627024310138	107.339634826747
NSMCE1	84.3778189039758	37.542696891476	117.447112934182	90.7788332438941	105.886966011361	49.7073414137264	109.576809637384
NSMCE2	31.7165968875418	0	35.6159247828648	43.2537648694212	16.8464466373096	20.5691877345536	54.3598357695948
NSMCE4A	47.4924238173058	13.298377617415	32.4096066861032	61.5205169259815	34.4791839349903	24.1406262091754	53.7813646779081
NSMF	0.00516097211861369	2.67238445374084	5.52422511835857	6.09305799629952	0	1.91211441421079	12.7398845236181
NSRP1	28.5308761153158	31.1186233164334	25.2020638329668	18.2110342646981	12.6419035080456	20.4155177014474	10.3281445588542
NSUN2	71.2198430092766	12.4695634599867	41.4235569750947	53.9494078545603	54.3798773129927	16.3764842395048	89.6793583206004
NSUN3	27.2325669872693	17.3997901543774	22.2497948205382	29.2454659675043	0	8.45062588875301	20.2099100111683
NSUN4	19.135427765379	1.27999769363861	7.33385504798989	15.472286046954	14.1894792462431	13.4197345466501	19.9191087559268
NSUN5	53.3381352254019	0	27.2991969839347	34.4402586153772	0.802728959282274	31.3359866436792	62.7924597008598
NSUN5P1	38.2482716879621	6.72495083296337	14.28359639882	31.8119243393491	0	2.56000446988534	18.3938491210141
NSUN5P2	34.5889139859414	3.55492580274596	13.8467984687045	18.4664150897213	0	0.256100959505378	3.10778069786435
NSUN6	21.563862918845	1.08498622564318	22.8911060392467	14.2295372786382	1.84729869631585	2.62469451328929	22.5147798867071
NSUN7	0	3.15863212048467	0	0.120364729248202	0	0.376588843599292	0.619073299069244
NT5C	103.390920969994	117.848751998887	71.6721227918148	97.8045049658212	21.3620802330142	80.0515261396706	124.525310541683
NT5C1A	0	0	0	0.0940208707090223	0	0	0
NT5C1B	1.2914231870445	1.36254131161917	0.141031516730902	0.289214375244969	0	0	0.761347302425345
NT5C1B-RDH14	0	0	0.0533941580530203	0.253234020559148	0	0.0325613216553873	0
NT5C2	19.3147499746726	23.3102692111661	27.6400702019098	53.7169721439124	7.57377818072939	33.139136794864	48.6162916150914
NT5C3	62.9651670906329	0	83.34970818571	66.3382344318024	35.7373565202776	41.7458239474744	55.083905595014
NT5C3B	24.0132173272158	52.0564175584481	10.788480075596	11.5091244674767	35.9039655054152	4.65349089298568	14.0069545601549
NT5DC1	27.5914578343641	7.69518065385025	24.1737840493374	33.1609217127646	5.18288721437388	9.82317570924443	16.5333596307005
NT5DC2	3.70498236679896	142.50789159734	0.649586109725719	4.00873926189746	38.2836487353171	6.6000534096023	5.54990036103422
NT5DC3	22.7563141470945	15.1446142522036	21.1680254917436	23.5746797859517	6.73653481782378	7.51208432050992	12.5722469573182
NT5E	18.5602268018946	91.5791326364376	2.29292828012981	2.36842730998534	2.68992760350926	0	0
NT5M	0	0	0.558172318906597	0.0557775169630376	0	1.23338292716153	0
NTAN1	20.235880614388	72.5707179147973	32.7472449426552	25.8754162608867	52.0193494589951	63.3253190877086	5.45823879912151
NTF3	0	8.79504133699728	0	0	0	0	0
NTF4	0	0	0	0.142808801686395	0	0	0
NTHL1	9.45632116170914	0	26.2333137597929	14.0429348810599	45.0096994581453	25.4932714744431	36.0802798239135
NTM	0	29.4172766316504	0.204494581613346	0.489280231336103	0	0	0
NTMT1	14.5034879920681	73.5313480153869	79.5755765144641	43.5170068847257	45.969235069237	35.1605038679219	26.0518475318309
NTN1	0	5.93878723173795	0.0075759662196246	0.200277905933598	0	0.00268285640269461	0
NTN3	0	0	0.00818186924135499	0.0494708766661756	0	0	0
NTN4	0	18.2606162337225	0.0656989307559115	0.00218437011262593	48.3905329166402	0	0
NTN5	0	0	0.703272068292676	0.649489076330268	0	0	4.87805369666557
NTNG1	0.831392867562081	0	0	0.259750833118361	0	0.597450927453992	0
NTNG2	0	0	0.627707375670362	1.1034108767709	0	0.103779723847942	1.06647320152568
NTPCR	0	82.9115794120021	4.46680241616394	25.1482082677023	22.3456631238721	24.0003805587599	28.9110749642059
NTRK1	0	1.44751380419614	0.759049009336258	7.30883498713397	0.826368100149995	0	0.135163655748022
NTRK2	0	37.7362510779373	0.604787512197941	1.85791389506981	0	0	0.0599992174395663
NTRK3	0.0275780205071288	0	1.63496951106182	0.357363022099474	0	0.175725012034453	0
NTRK3-AS1	0	0	0.301281283762811	0.251718106650768	0	0	0
NTS	0	0	0	0.117207617935544	0	0	0
NTSR1	0	0	0.913147427135621	0.0128328598688142	0	0	0
NTSR2	0	0	0	0	0	0	0
NUAK1	0.0370952211078631	2.78119978126251	0.257396960247565	1.72157346486689	56.6891821530629	0.224623936112487	0.0780649117631397
NUAK2	115.61512206615	0.662497976852181	30.400499556899	45.1352176211183	30.2821564245306	17.7461398340614	27.1520768742981
NUB1	38.2154098549787	33.9536783451739	56.7741346983069	60.7631721978679	51.0410148195561	24.2838230457184	118.920115640108
NUBP1	69.0263927324772	2.6036643631862	46.9121480649673	41.6378991894581	176.220726430914	96.4308742454505	31.2312958933138
NUBP2	71.3973447322984	118.461891382164	91.9476862538548	83.7365901021877	159.26786595902	38.1241922148095	71.5071969535053
NUBPL	18.0179141369339	14.3798067743654	11.2678595107722	23.3750828972051	3.98010916740474	9.68917652479635	8.26789042849767
NUCB1	51.2389243678234	179.414726024985	64.8708416262069	92.9572219596023	190.75465478034	115.854445621148	83.445774643492
NUCB2	13.1997465527339	50.0887979901495	42.296941117816	151.28622730972	77.9504115455602	21.1678718378756	93.7485220831119
NUCKS1	36.2584177772412	53.0604439316168	46.2225534710732	55.4478169179077	19.4139160750406	29.5465347849243	41.9814116249737
NUDC	62.9164819520352	74.08384338899	141.814308245072	130.987027431784	193.897479235529	68.794980988387	160.601964946098
NUDCD1	18.2692615904637	0	4.57193939260678	18.531290090659	14.7659875814876	2.39314480208486	36.0665538982764
NUDCD2	51.2418778633043	58.685963119476	47.0086856172684	47.5163290419187	6.35461979208211	35.2397845941225	55.0393331805932
NUDCD3	30.654268194776	11.2238066656528	27.3312117416281	42.86165047461	14.0178555484054	11.3963718460227	41.0506527300604
NUDT1	9.04489614046686	12.2035982566799	80.5367496200374	37.8545138564686	0	33.6723143920929	21.5504319868913
NUDT10	18.3810423771685	0	0.0436968363055213	0.129281014281596	0	0	0
NUDT11	0.290642196418751	21.2699376073733	4.36428984530031	2.31755714133809	0	0	8.34222168197997
NUDT12	0	0.0537495321750633	0	0.331758910963009	0	0	0
NUDT13	0.0807994493804156	0.131251761399137	7.38923629626969	2.13985827651191	0	1.89560068821951	7.29987070864267
NUDT14	4.43938308162081	83.2648675309466	35.8647810829374	33.7620284412488	79.4412120013425	33.453024872018	8.64223732207794
NUDT15	16.8015213920683	68.2930277833799	12.7928270397702	17.6397689619166	9.01822393097096	3.98032926231257	15.7812977190209
NUDT16	14.9954824319696	7.86990575018075	19.4285427815334	13.2306698135104	4.96637512899372	20.6951408665164	20.8936017176319
NUDT16L1	29.0647976357769	11.5009415152854	61.0773165747317	104.452133864655	4.87629077204728	24.5143524067311	61.3179596650092
NUDT16P1	10.5786120203043	0.0837493304792866	5.16223216180295	2.53793582150368	0	12.4363808112663	19.1511280949908
NUDT17	0	0	4.58601450226337	3.08501467849949	0	1.37954351545018	0
NUDT18	2.51193877113556	0	8.94821988572319	7.86440026745151	8.66607856835816	2.99727204366093	3.34436527014898
NUDT19	34.874856677883	14.7824018408527	54.9627677213705	69.7311592681883	33.3656758831963	44.614748853419	60.7426450353105
NUDT2	28.5873627022473	23.652492383736	39.6303885235115	30.6801106767515	67.5274228383793	28.9104035809478	0
NUDT21	37.7344732258567	15.9996809635927	26.0238871960838	61.6717856772151	15.1760589432998	13.9652228043933	83.5478056436853
NUDT22	79.6150265800534	150.092437350333	84.7239753983306	116.715811726631	49.7553170622075	63.7153479456287	193.664416684563
NUDT3	1.31719380326842	0.542502900474694	3.18745894207168	3.79227913916314	0	4.81501639221769	9.64522684110631
NUDT4	4.64574777670423	0.176250128333247	2.98932821454619	7.10165998213634	0	1.19565639567514	0.296782667725181
NUDT4P1	19.3815993589565	22.3582096056549	22.883981678063	36.6116028779149	21.2592967460903	8.37939869548354	23.1392403058497
NUDT5	38.3057622296126	27.9897132429567	139.131209648541	99.103035766965	69.874191314145	40.9668289014329	50.9673571262207
NUDT6	3.91409969370574	0	2.00892267680135	4.74904545673993	0	4.31248292690887	0
NUDT7	1.68634480720124	15.1689151606622	10.0738237949417	20.281799368312	17.7953332046083	2.18496619732221	1.35003574075731
NUDT8	6.64345142635422	0	1.18987520363512	12.4064189857327	19.1654638561192	0.814051137762359	0
NUDT9	21.8022778820636	18.7663302146219	25.3952604937751	27.9000933467707	55.8987245690541	15.4657238902413	21.3738249543677
NUDT9P1	0	0	0.817465497831931	1.31409872734153	0	0	0
NUF2	19.0140022952766	0	4.63522300128463	5.34415307300891	0	2.15308054373181	0
NUFIP1	2.6341835117068	7.50385931652446	4.6008746976236	8.88311496149046	0.311814686001578	1.1383914183968	1.25199020857155
NUFIP2	8.46179220597214	9.00385270818243	12.4373780775579	17.7541188664643	2.67543430509605	12.2912789710257	21.7117387375153
NUGGC	15.9593345406025	6.31629864570378	13.2509910487677	19.5928156228137	8.16105184490293	5.03654835330482	12.7754623976658
NUMA1	32.1805882690288	31.4112487029244	46.9398220428328	48.0855816529445	48.4412801336711	17.5476524212993	26.7567504464691
NUMB	48.907386019264	31.2361234550337	37.7206275829172	47.986428758444	82.0651053076535	69.4969121190115	3.47600484580477
NUMBL	1.43750053805063	11.5012746173245	1.77026024833203	2.21244100684985	3.17466642031622	0.881101092190815	1.12678161146207
NUP107	74.7384502173078	50.7948872513918	57.6527646453138	53.9658682064539	12.2816270921757	4.33607056405163	100.467468565453
NUP133	18.1877558077493	44.4639845108001	9.62398375754588	25.7894700846184	12.954920200885	12.2396348707288	14.7467883597558
NUP153	18.54357285536	3.9112069392005	15.6975757754467	17.6294707444164	6.52089538350031	4.47389796365359	22.7614745440525
NUP155	8.77780124696369	1.04875144737383	10.8932376958071	7.06618930473343	5.29462007783211	6.10476337443593	51.8024930396431
NUP160	30.0882122301261	25.4528139056804	22.9378214030976	24.7941896242762	65.9481285589125	11.0728758761756	32.96566273137
NUP188	16.8368454339553	16.0977402314361	31.0669000419727	37.2782821238736	38.3343788760465	17.6276204317761	25.2573487125228
NUP205	2.79817069280877	0	12.7560986914932	18.7597937021552	12.906323707319	5.28722534253371	23.0042359077979
NUP210	85.3333231329481	0	58.4907634394971	62.7916935561819	0	5.10644229861478	64.9100373743543
NUP210L	0.0135467461856264	0	0.277572480840986	0.312931535860679	0	0.0495114390555615	0
NUP210P1	0	0	0	0	0	0	0
NUP214	28.1617031644302	21.5978891294034	21.5789713700188	28.8243548226943	23.2634827855104	13.5215702719255	11.9641594778811
NUP35	0.654761938827231	40.0390316061483	21.1573077339064	45.972418317969	83.8841620800678	8.74690025088594	31.8031157206862
NUP37	36.8606452585108	27.5851195067587	21.411136677084	35.023023257362	20.8656270332455	20.8125226465161	12.2305263876984
NUP43	25.1659834437978	6.04371411608651	32.7404696242838	38.6352151925597	15.676671436205	11.9402482955018	25.3791484807701
NUP50	29.6551653375899	13.6711793511495	59.1067470170025	45.167636970622	13.4028058745629	19.0574568158755	22.0657974723122
NUP54	13.3973126404237	31.878366040389	16.7629655947352	26.7481317216038	16.6209440827391	15.7862594268795	33.5637511882202
NUP62	52.5036897036666	92.4616472263257	66.7500495758416	50.9012711689064	108.763904799105	54.5759807719834	47.7529512047043
NUP62CL	0	0	0.289584600619139	1.89798900157531	0	14.1028875012047	0
NUP85	13.2384801330335	19.7972972403877	34.4142098261764	50.6885317643509	5.2609156589698	26.1701735461035	86.1484024232106
NUP88	165.688133843086	8.51886147232292	68.0083560264169	92.0921048764134	19.171024685168	12.3135151692131	53.0438255031797
NUP93	59.7152098829797	70.8266627384267	43.5840554412475	70.2578075618786	73.8339173896104	30.2443067162635	44.255480566332
NUP98	30.6088693456569	44.2214200844176	67.1300241824079	65.7944826102497	54.2765652077539	33.3369838923159	53.0360445017774
NUPL1	16.0291023542806	19.0843715450926	22.032876622092	24.1758008012082	24.4836444947092	19.40172513972	25.0944975691565
NUPL2	28.0016965284629	20.5758110649863	20.1545426939412	32.982316918594	32.8236210530485	19.2984882386077	21.8606261208456
NUPR1	0.226105522362704	258.360114578262	2.98993374172556	5.88930508231509	59.5808697770286	306.83301765465	0
NUPR1L	1.78253241330677	0	0	0.324657845983486	0	0	0
NUS1	9.40692028060189	16.6625194624653	5.03662440820969	10.038255946389	1.7745127265032	8.72288285340686	0.790376536859496
NUSAP1	32.4962942259705	20.9354478596267	15.3270898369381	24.4502725661631	0.439099416085059	8.02154506338121	0.280970887636517
NUTF2	103.077337341615	167.695840209857	148.242997347415	123.012302142552	241.9245542067	110.40893300012	76.0846250332064
NVL	5.77342121149453	20.0300449312468	43.9106994159368	34.2781631123224	3.37104335811603	7.73437714250785	0.488407856434829
NWD1	6.11160615661156	1.43749570204454	7.0517706735773	8.84496737489928	5.32729168818492	2.97179256077896	7.76304819230704
NXF1	70.6668160246678	170.859215997208	95.6947648147511	146.852907790677	100.812729190624	55.3283782815014	68.5938695339929
NXF2	0	0	0.242065927638496	0.117803694703035	0	0	0
NXF2B	0	0	0.242065927638496	0.117803694703035	0	0	0
NXF3	0	0	0.0950906943749942	0	0	1.09555369300625	0
NXF4	0.220644485034066	0	0.0555761824961028	0.447735919701953	0	0	0
NXF5	0	0	0.0561824081923826	0.00366990801813943	0	0	0
NXN	21.9429023008819	24.0996887857639	29.6826034854446	44.6856981189066	34.8967261971419	12.3617530618062	26.0687815973599
NXNL1	0.078382838758887	0.189998135120529	0.213518825283474	0.117544750164489	0	0.138654895905503	0.922928117093116
NXNL2	16.6020284832846	2.02372069033192	26.4087124711246	27.1708464636057	6.68930375493419	6.56884182149403	20.5429784694283
NXPE1	0	0	0	0.0108958248396433	0	0	0
NXPE2	0	0	0.15236238887826	0.215136636495781	0	0	0.187425555267193
NXPE3	24.0392332770243	6.62876299314767	16.5141576718963	17.2927001202739	16.9285671200389	4.81221872962344	19.4045751898489
NXPE4	0.103221866903054	0	0.159704674064187	0.3303591028391	0	0	0
NXPH1	0.505428038010271	0	0	0.0724575386375171	0	0.15682737794659	0
NXPH2	0	0	1.93216268063926	0.0576984301690495	0	0	0
NXPH3	0	0	0.161944018432306	0.14715069242237	0	0	0
NXPH4	0	0	0	0.0449521947879118	0	0	0
NXT1	62.6780415799288	175.964677347402	53.8680951315584	61.3771731444464	39.5319995811559	50.1695148463239	181.305849020457
NXT2	3.63573475711726	7.07021424548325	14.7373404857803	17.8092867630433	7.19029751808301	4.10456049075723	3.31950530181476
NYAP1	0	0	0.129754308801925	0.00592158285236107	0	0	0
NYAP2	6.74007338520642	1.73628745275123	9.16207908090886	9.62046483726248	1.25092978790021	2.8499697899898	7.4378851366665
NYNRIN	0	30.0572750077686	0.124305303020588	0.136324720872866	4.9256340828867	2.73594238312421	0
NYX	0	0	0	0	0	0	0
OACYLP	0	0	0	0	0	0.783532140428398	0
OAF	1.50443904695021	33.1250592600822	0	0.618324480502463	7.64919478370436	1.33889042079656	0
OARD1	37.4426813256633	10.1675218070947	30.2160529489435	47.0809457732223	14.3656491498133	21.3343785073292	59.0193745142422
OAS1	128.88103411173	6.39243087646967	121.348958308378	75.5337775477448	0	218.085735726028	8.29774116171358
OAS2	145.66045515375	37.4350203482464	93.7683665335939	150.048665566896	17.1867916382143	83.2128946135111	43.4589127924626
OAS3	15.8136198742822	27.4483691898522	57.7927820059642	38.3002642390274	25.8197246952657	44.9885193518544	5.30084604098728
OASL	6.88950913324374	0	112.688199284692	178.880177656202	0	99.1561915374464	7.13478271784038
OAT	45.2306667102753	258.37692745414	33.571591384996	50.1933620186594	76.5125189576547	56.2444915170879	16.2092355537109
OAZ1	1459.59542781303	1197.82940000282	1299.68394503268	1261.4524902417	683.635423199425	2116.20839542977	1040.88600047124
OAZ2	30.0363182999232	119.623966079782	58.1016120457543	63.9637078862596	143.552153684356	109.741805705143	48.138063627595
OAZ3	0.279022025643724	0	0.387939023006923	0.28539805521887	22.9477092559027	2.31248305676799	0
OBFC1	13.9600898687796	6.41493274656307	22.2313443094993	15.6875938253686	9.43267783886638	3.24309794846393	30.2064850792954
OBP2A	0	0	0	0	0	0	0
OBP2B	0	0	0	0.0529342797782518	0	0	0
OBSCN	0.997198423275711	0.183752179966261	2.04782069448387	1.72362440526366	0.00818160010605692	0.00256093508456182	6.52719498180054
OBSL1	3.13632904322136	5.69609796295622	0.246668960330894	0.416854545149956	28.947899181706	2.94400987993651	0.0380646472310518
OC90	0	0	0	0.27848752562273	0	0	0
OCA2	0	0.0599998941001793	0	0.00331959166414878	0	0	0
OCEL1	7.93214257651907	0.712489487864203	27.0101435056967	28.7715631322728	21.2145841085087	21.1849064592518	17.5765891083576
OCIAD1	98.397984599217	55.6490211391228	77.2252963019017	74.9716290736081	54.4059575429147	46.7902548775261	65.0676639744513
OCIAD2	114.772339891657	0	224.103461998325	145.965264001198	103.707190044321	1.33112372934379	110.112234462799
OCLM	0	0	1.21138159033823	15.6597770779102	0	0	0
OCLN	14.3206184412718	3.1213445348894	10.5716008336844	14.9208096794961	11.2556247138365	4.7150159117772	19.2967193189602
OCM	0	0	0	1.11371757752517	0	0	4.52235498113939
OCM2	0	0	0	0	0	0	0
OCRL	0	21.845767826961	1.05981373716619	0.0528066093036101	12.3573112330919	3.57294253227265	0
OCSTAMP	0	0	1.92198541239162	0.306724630606509	0	0	0
ODAM	0	0.448752635536067	0	0.0673574672711171	0	0	0
ODC1	61.8008106809528	41.0523679807182	18.9857792838394	65.5517501496005	3.31375429189895	3.93444402665374	6.09429191392421
ODF1	1.82220610925507	0	1.06352841176884	0.00827588737601629	0	0	0
ODF2	22.6960967887709	52.629560467115	16.648895641485	26.863265880145	0.476368656181569	7.66310121851357	12.7910538915938
ODF2L	225.611714194121	79.3936925886105	251.782189875474	287.167700570016	180.048280659104	71.7618764990668	232.514963114216
ODF3	0	0	0.285101582461643	0.0821760924677783	0	0	0
ODF3B	22.8219719339134	20.1387736569555	16.8084216838542	5.8834056318972	19.4662833456288	60.7816950562577	0
ODF3L1	0	14.3298643035748	0	0.0767225550953411	0	0	0
ODF3L2	0	0	0.16957033387827	0.0141440082665651	0	0	0
ODF4	0	0	0	0.377477773083495	0	0	0
OFD1	34.1450011931198	3.20131348719061	43.8445536564055	49.2945674431242	39.98210996703	5.69233769834925	56.0071445609716
OGDH	52.0014210702203	25.2798218747823	148.930917742568	97.1037568847072	54.5516686136913	43.4550142246079	64.7992330189176
OGDHL	0	0	0.945877699580129	0.476221725157823	0	0	0
OGFOD1	14.4702751130141	28.9370844215651	44.5966671857948	46.359617314293	19.8613856036702	32.3807920501959	32.750509256677
OGFOD2	24.7401273263373	17.383807839908	23.4215082020849	17.6578113315387	20.0064575131862	12.6162389217676	7.1126925609465
OGFOD3	14.2739505242749	1.96501722832656	17.9201633104618	14.0215671821062	2.40102442479852	12.0670365179805	15.4982023049352
OGFR	6.18677715618383	1.08874412897357	11.3856852358192	6.65071071329532	10.0184127321026	8.9772708429673	0
OGFRL1	0.13433672111478	0.883748042487189	1.14770050006968	2.18402667619684	0	13.2675455675369	0.616787548567964
OGG1	61.3454723635949	8.41273597460263	24.0026724644679	25.3799267843366	51.5714572731297	9.03096422425241	34.9856471355147
OGN	1.60149921781752	178.132953363908	1.00755881144922	0.85250230324848	0	2.62500254364591	4.55642570791024
OGT	87.0748675290065	29.2848985270774	128.02490750478	174.848460434938	70.619316893992	16.4911620494085	81.6548617839129
OIP5	3.09160421128208	0	5.36783028692988	3.31456829064353	0	1.03879842484426	0
OIP5-AS1	18.7417770769116	2.30126452515224	51.3689359650884	51.2940442833016	15.0307284870336	22.8202772814877	72.4982597602721
OIT3	0	0	0.265160948358366	0.0564031379425124	0	0	0
OLA1	12.0275694621752	9.04758353134019	25.7940182557156	31.8815386390972	32.6478354362763	16.6624900403999	21.2549516885725
OLAH	3.62402419211753	5.21642516848724	11.69141641367	7.4723438026605	2.78649312433678	3.96165249320073	8.15054911985112
OLFM1	0	25.3314750740645	0.0822460278480873	0.66980204774972	23.1901979527824	1.02319164490159	0
OLFM2	0	25.6130994140216	9.93471981143254	4.66967054337908	1.01997369721553	0.185845285280463	0
OLFM3	0	0	0	0.238439685692767	0	0	0
OLFM4	0	0	0	0.272939388737402	0	0	0
OLFML1	0.525773702831641	123.091947493716	0.862273002141242	0.601102987110135	1.04192596086551	2.06228069942508	1.21132177032687
OLFML2A	5.18727225020869	22.8039517690011	6.71585593739618	6.73510323288604	14.8932908673682	3.08263273844499	3.33942397217169
OLFML2B	0	533.727387016228	0.0116969003377829	0.307382740821411	0	52.4295969108457	0
OLFML3	0	583.160290783969	0	1.37463235472693	0	15.6667383951862	0
OLIG1	0	0	0	0.412014455251598	0	0.520084346331956	0
OLIG2	0	0	0	0.101584790313906	0	0	0
OLIG3	0	0	0	0	0	0	0
OLR1	9.65470929914147	0	0.398496359155389	0.116377446663903	0	151.101813414813	0
OMA1	49.9389403083263	8.60489321703632	22.2047901493592	44.4909220836946	0	14.0659347712495	38.9914927835133
OMD	3.30010179106451	124.658614113472	4.72815754447153	2.86491556138732	0	2.6444802500824	8.15108412277974
OMG	0	7.16482081883545	2.14416925674702	2.77437569086834	0	0.0371973249653512	0
OMP	0	0	0	0	0	0	0
ONECUT1	0.0175800974144425	0	1.12126759674682	1.88498083725308	0	0	0.140970076521522
ONECUT2	0	0	0.104848297461584	1.06795625488342	0	0.0282921667062241	0
ONECUT3	0	0	0	0	0	0	0
OOEP	0	0	1.35085044837838	0.194597618191799	0	0	0
OPA1	17.876405210821	15.0197627188117	15.890725339161	21.9485035125226	35.4877404469253	12.0681192000655	6.22837352048558
OPA1-AS1	0	0	0	0.441439675677625	0	0	0
OPA3	17.1987247928909	11.8891461630443	32.2936867260199	30.4055248703983	17.5892927680192	16.2662210942881	30.5558317682887
OPALIN	0	0	0.436654245446097	0.371102582881752	0	0	0
OPCML	0	0	0	0.346691956585293	0.871828486911147	0	0
OPHN1	71.9955310781808	54.1837243617367	105.115031548556	113.92248733247	88.8528712559353	39.4723702854389	87.0310445516687
OPLAH	0.409179168578581	0	0	0.982849409325215	25.5778221875772	7.74185339590898	0
OPN1LW	0	0	0	0.00885693836816385	0	0	0
OPN1MW	0	0	0.899931142868697	0.00614352068892058	0	0	0
OPN1MW2	0	0	0	0.00226956083158867	0	0	0
OPN1SW	0.0883799205707415	0	0	2.91415834890139	0	0	0
OPN3	9.16338227314342	0	0.434854421308734	2.48071614815344	0	0.833884912971576	0
OPN4	0	0	0.151522639515681	0.0493281657417323	0	0	0
OPN5	0	0	0.0874514393797552	0.064112939670972	0	0	0
OPRD1	0	0	0	0.300481026750725	0	0	0
OPRK1	0.526750732423103	0.191252786555809	1.08156736220123	2.91960018913152	0.925449920892437	0.542304604018228	0.713898451400204
OPRL1	1.86404742449569	0	1.63562131906186	0.907944824503007	0	0.482439385081211	0
OPRM1	1.06639532916287	0	5.75019337671013	3.24849075980363	0	0.686816395875431	0.451934201041211
OPTC	0	0.264998713112109	0.0944901955902638	0.170768670758375	0	0	0
OPTN	13.1240688244374	146.671531043963	129.930360939802	109.384038520258	110.806164996009	9.56841962294002	115.781649555189
OR10A2	0	0	0	0.20056608711575	0	0.109877082786164	0
OR10A3	0	0	0.494260600977108	0.423147773397908	0	0	0
OR10A4	0	0	0	0.524219145279349	0	0	0
OR10A5	1.09471603580458	0	0.640519699606401	0.483386863705245	0	0	0
