X	HN23_1	HN25_1	HN26_1	HN28_1	HN_0	HN10_0	HN12_0	HN13_0	HN16_0	HN17_0	HN18_0	HN20_0	HN22_0	HN24_0	HN24_1	HN25_0	HN26_0	HN5_0	HN5_1	HN6_0	HN6_1	HN7_0	HN8_0
298	15.40589429	18.64918681	13.37191447	16.32068271	10.71700685	13.4793688	3.846079213	21.80657835	16.13085355	29.33124659	5.478144379	22.92967193	11.30075493	3.698372872	10.76926773	7.883995354	11.50672035	20.40338967	25.83309012	25.53771445	28.51977271	18.56886718	8.117697491
299	90.36440296	39.91256857	0.171505015	0	268.7709332	0	243.5983549	89.17969482	147.4522666	52.30410781	140.3973265	0	0.007411294	0	3.788746302	309.5210855	0.019433564	16.93863099	0	0	0	0	148.4450724
300	0	1.864499217	1.47937138	3.316302335	0	29.75149536	0.010068747	4.834841599	3.129159441	9.928494365	23.94309884	0	0.555085933	270.8234063	16.06586651	7.642858648	0	65.32096899	26.72892875	15.57334846	9.266987954	0	5.0156131
301	0.016667398	0.007561441	1.127186543	0.024908952	0.00250936	0	0.003150693	14.53257936	1.725781468	0.002012852	0.006418949	0.001757696	0.002385773	0.630259461	0.026122231	0.02251976	11.74735758	0.001398957	1.895347668	0.021167641	0.008029214	0.042856822	4.409756312
302	0.736697679	62.49362877	24.96645518	27.31991406	8.252116573	77.06846801	10.37064113	124.732519	12.0161618	16.04812354	51.34209766	10.79254885	8.497162821	54.8895375	19.82754014	52.2053901	8.80760795	15.51065215	28.24079767	54.44600815	61.98637948	0	40.66252114
303	0	14.03337775	16.09654258	24.61835331	0.662686342	76.04556425	3.201243528	56.75739857	36.98224222	19.91277021	67.47916251	348.6513356	47.51240347	3.117606938	28.20988331	7.880533658	53.43448636	193.5854501	214.4302899	544.9007404	228.5522784	0	304.22421
304	0	198.2187803	84.41388149	170.8922257	47.39520115	15.25280318	14.28494003	300.7343903	103.7715091	403.1382362	148.7793513	98.25123489	159.3735214	365.4608641	85.24912571	103.0222493	47.11951764	144.5457505	256.9957413	220.1581478	185.8649586	107.0519948	138.8979431
305	0	1.998527156	2.54323119	5.525883624	2.329520634	7.058086018	0	2.136607046	3.397854406	1.144590608	1.326379284	0.398054729	3.463516535	0.381222937	0.129181938	1.052321969	0.527748691	0.127974869	0.220060349	0	0.961097778	0.185711284	0.671808859
306	0	1.991264121	0.857010453	1.520464816	0.560756112	0.155180524	0	0.335971575	0.586846509	1.658408811	0.881669935	8.776489003	3.336705132	3.941530326	0.387338959	2.154984951	2.303845657	0.692572991	1.706880179	7.253528393	8.478958874	34.14352083	0.007425992
307	12.40042018	29.83730292	23.78359262	24.71405299	39.32218299	136.6434502	67.72760188	50.38497284	37.64958142	20.17346311	41.55497454	10.51134295	18.73592287	44.03890788	14.43657515	26.7723335	18.22146276	28.94552277	38.15266597	34.0360097	48.02960337	41.33371936	77.65221162
308	1.142154436	3.58624021	5.227750371	5.126714759	4.602139407	0.886206942	1.874309183	8.585413432	3.869525887	2.110002322	5.190615925	5.616440022	4.723791992	0.682981042	1.141013514	11.12524047	28.38174832	10.95826586	9.182080077	3.720844552	4.629987872	0.848565951	2.968310971
309	16.33974158	13.5610662	28.36286523	16.46510177	9.696568061	33.806117	27.57011434	6.959287483	14.47792596	16.60171918	9.156859669	42.77451808	15.55659327	15.27881897	39.57657311	7.484952868	86.86727006	14.18871003	9.184755835	66.36855162	34.77429578	84.90624464	22.55108958
310	16.14573823	48.7967756	45.16383397	30.45811527	83.87670793	66.18856578	124.1499926	67.64351958	68.37480103	33.85739256	73.94234443	62.68135876	65.7310435	103.985017	49.4221822	100.7594452	83.18645841	67.81690812	49.33181787	62.21195903	54.57272282	162.4328903	66.9272143
311	6.628857814	149.7663843	362.0150165	141.7733791	138.0091571	48.57682669	131.4678685	160.2005674	80.42863685	96.48565731	100.5257327	26.46098674	76.65745553	145.5116752	336.9539589	120.8931978	88.9196933	25.76496243	28.62986891	36.81737565	40.55844619	115.9783743	31.40844142
312	57.05065159	22.363105	22.31875288	9.382014496	42.75169543	49.73166263	25.45390455	24.89831905	32.86060679	39.05417392	26.09317323	63.30002313	53.39270995	8.14345198	6.528080702	24.92428463	50.36656915	51.58641405	27.45104806	63.29305695	25.17047233	61.90306059	106.5589746
313	9.774676511	8.225255787	8.708997158	10.42859985	5.574355211	0	0.49635293	1.657606371	7.072102788	2.234870191	2.18107899	7.326295359	6.308138999	0	0	0.984181781	18.99399021	2.283537072	9.331032516	11.36726187	5.734179496	126.43925	0
314	0.059607157	4.925061254	4.373027999	4.459171653	0.733821053	0.044942897	0.485348036	21.46155292	1.225121927	1.833503794	1.34704404	6.729357603	0.751870202	16.68311135	0.20081468	2.957304618	7.559330312	1.918931073	6.675091333	1.465989264	15.41918743	0	0
315	21.41355573	29.54723528	31.93887618	41.52899217	28.64590206	0	29.06171564	18.21465595	21.85421634	19.18629598	17.22104604	27.70639003	37.75877418	15.90551738	33.16932421	11.9392984	9.830526879	21.98481548	28.59881691	3.223530205	17.1631358	0	18.04833711
316	0.044705788	1.473984203	6.10544246	4.175718785	2.889018451	8.504445342	10.64768422	2.11950294	4.017296507	10.35111423	10.26397888	5.635418337	10.27697922	0.513237739	8.602818618	11.56765933	21.52726034	2.116315971	4.797225118	4.05280227	6.777626525	0.047142623	0.374552668
317	0	48.54540546	44.40284143	46.27304571	25.37278216	40.2457136	8.996378282	6.605973082	36.57198225	49.17129306	52.30570328	77.7663379	46.68575689	42.79777795	36.52552353	44.35126576	94.04947531	53.47346145	44.47807961	58.84364755	38.41070169	129.3243681	32.52400999
